path,blood_id
/home/cci/pigeon/datasets/crops/675746_0.jpg,B07-6113974
/home/cci/pigeon/datasets/crops/522902_0.jpg,B87-6086149
/home/cci/pigeon/datasets/crops/401112_0.jpg,12-22-1823113
/home/cci/pigeon/datasets/crops/347340_0.jpg,B05-6336528
/home/cci/pigeon/datasets/crops/219769_0.jpg,B07-6369523
/home/cci/pigeon/datasets/crops/108058_0.jpg,B10-6346648
/home/cci/pigeon/datasets/crops/649600_0.jpg,7237-13-561
/home/cci/pigeon/datasets/crops/408536_0.jpg,2012-14-10348412
/home/cci/pigeon/datasets/crops/413133_0.jpg,B97-6270413
/home/cci/pigeon/datasets/crops/682840_0.jpg,B90-2371741
/home/cci/pigeon/datasets/crops/26125_0.jpg,N93-2733048
/home/cci/pigeon/datasets/crops/682588_0.jpg,B08-6177567
/home/cci/pigeon/datasets/crops/129983_0.jpg,N94-9410349
/home/cci/pigeon/datasets/crops/322065_0.jpg,B07-1509381
/home/cci/pigeon/datasets/crops/409906_0.jpg,12-32-093383
/home/cci/pigeon/datasets/crops/90634_0.jpg,N08-1954611
/home/cci/pigeon/datasets/crops/637847_0.jpg,B00-6549690
/home/cci/pigeon/datasets/crops/677770_0.jpg,B15-6026572
/home/cci/pigeon/datasets/crops/510516_0.jpg,10-09-285153
/home/cci/pigeon/datasets/crops/113788_0.jpg,N2003-5342759
/home/cci/pigeon/datasets/crops/116820_0.jpg,2010-15-364155
/home/cci/pigeon/datasets/crops/357801_0.jpg,2013-05-117880
/home/cci/pigeon/datasets/crops/673724_0.jpg,B14-6175814
/home/cci/pigeon/datasets/crops/82709_0.jpg,D01769-04-1020
/home/cci/pigeon/datasets/crops/117817_0.jpg,2004-20-000449
/home/cci/pigeon/datasets/crops/266819_0.jpg,B08-6192156
/home/cci/pigeon/datasets/crops/361152_2.jpg,N07-1126760
/home/cci/pigeon/datasets/crops/287522_0.jpg,BLG2003-9120164
/home/cci/pigeon/datasets/crops/652451_0.jpg,2011-10-631624
/home/cci/pigeon/datasets/crops/55672_0.jpg,B04-4277279
/home/cci/pigeon/datasets/crops/268371_0.jpg,18-09-0566007
/home/cci/pigeon/datasets/crops/675478_0.jpg,2010-13-015531
/home/cci/pigeon/datasets/crops/522432_0.jpg,N11-1711208
/home/cci/pigeon/datasets/crops/535866_0.jpg,B78-6121286
/home/cci/pigeon/datasets/crops/480764_0.jpg,2016-04-0870017
/home/cci/pigeon/datasets/crops/599915_0.jpg,B08-6177503
/home/cci/pigeon/datasets/crops/85360_0.jpg,N98-2364589
/home/cci/pigeon/datasets/crops/648293_0.jpg,B10-3161352
/home/cci/pigeon/datasets/crops/351983_0.jpg,T2013-151422
/home/cci/pigeon/datasets/crops/150161_0.jpg,08-01-782441
/home/cci/pigeon/datasets/crops/314592_0.jpg,B07-3199953
/home/cci/pigeon/datasets/crops/611489_0.jpg,B04-4303807
/home/cci/pigeon/datasets/crops/487488_0.jpg,05-01-435732
/home/cci/pigeon/datasets/crops/626846_1.jpg,N09-1783772
/home/cci/pigeon/datasets/crops/671282_0.jpg,2005-01-325628
/home/cci/pigeon/datasets/crops/598555_0.jpg,N04-1389747
/home/cci/pigeon/datasets/crops/381850_0.jpg,B11-6091746
/home/cci/pigeon/datasets/crops/591628_0.jpg,D06744-09-123
/home/cci/pigeon/datasets/crops/218516_1.jpg,B05-9029106
/home/cci/pigeon/datasets/crops/614491_0.jpg,B15-6034008
/home/cci/pigeon/datasets/crops/562213_0.jpg,2017-07-0009952
/home/cci/pigeon/datasets/crops/111845_0.jpg,1999-2427072
/home/cci/pigeon/datasets/crops/455823_0.jpg,B01-6095777
/home/cci/pigeon/datasets/crops/486026_0.jpg,B05-1508659
/home/cci/pigeon/datasets/crops/322031_0.jpg,B00-6164918
/home/cci/pigeon/datasets/crops/679107_0.jpg,16-01-1604308
/home/cci/pigeon/datasets/crops/494054_0.jpg,12-17-169685
/home/cci/pigeon/datasets/crops/291041_0.jpg,2007-06-120450
/home/cci/pigeon/datasets/crops/154174_0.jpg,D01677-06-9
/home/cci/pigeon/datasets/crops/641984_0.jpg,BLG2006-3008201
/home/cci/pigeon/datasets/crops/532629_0.jpg,B08-6124001
/home/cci/pigeon/datasets/crops/214486_0.jpg,B11-6091812
/home/cci/pigeon/datasets/crops/549531_0.jpg,16-19-0469109
/home/cci/pigeon/datasets/crops/463676_0.jpg,BLG2005-2143070
/home/cci/pigeon/datasets/crops/211474_0.jpg,B02-9021224
/home/cci/pigeon/datasets/crops/12038_0.jpg,08-01-345155
/home/cci/pigeon/datasets/crops/641294_0.jpg,N2006-2179589
/home/cci/pigeon/datasets/crops/555631_0.jpg,B09-6222624
/home/cci/pigeon/datasets/crops/515406_0.jpg,16-01-0216388
/home/cci/pigeon/datasets/crops/399781_0.jpg,B05-6153342
/home/cci/pigeon/datasets/crops/309379_0.jpg,05-19-230827
/home/cci/pigeon/datasets/crops/576823_0.jpg,16-19-0446881
/home/cci/pigeon/datasets/crops/643005_0.jpg,B07-5195595
/home/cci/pigeon/datasets/crops/106829_0.jpg,D00705-07-526
/home/cci/pigeon/datasets/crops/364164_0.jpg,2009-15-010023
/home/cci/pigeon/datasets/crops/113297_0.jpg,B03-6063937
/home/cci/pigeon/datasets/crops/268990_0.jpg,N97-5701389
/home/cci/pigeon/datasets/crops/591710_0.jpg,N08-2116575
/home/cci/pigeon/datasets/crops/553514_0.jpg,B04-3231000
/home/cci/pigeon/datasets/crops/340942_0.jpg,B07-3194404
/home/cci/pigeon/datasets/crops/476913_0.jpg,2014-22-000961
/home/cci/pigeon/datasets/crops/1187_0.jpg,B92-2195263
/home/cci/pigeon/datasets/crops/130139_0.jpg,N07-4734946
/home/cci/pigeon/datasets/crops/578173_0.jpg,BLG11-6119010
/home/cci/pigeon/datasets/crops/461759_0.jpg,BLG1995-6274332
/home/cci/pigeon/datasets/crops/614372_0.jpg,B10-6339903
/home/cci/pigeon/datasets/crops/680795_0.jpg,B09-6248545
/home/cci/pigeon/datasets/crops/75797_0.jpg,B03-6045117
/home/cci/pigeon/datasets/crops/339187_0.jpg,09-09-301379
/home/cci/pigeon/datasets/crops/568228_0.jpg,2010-262652
/home/cci/pigeon/datasets/crops/468230_0.jpg,2005-10-388344
/home/cci/pigeon/datasets/crops/606123_0.jpg,2013-01-1236632
/home/cci/pigeon/datasets/crops/440191_0.jpg,B06-6295735
/home/cci/pigeon/datasets/crops/233718_0.jpg,B2003-6460062
/home/cci/pigeon/datasets/crops/155120_0.jpg,3611-07-1753
/home/cci/pigeon/datasets/crops/589483_0.jpg,2013-26-177302
/home/cci/pigeon/datasets/crops/632625_0.jpg,B05-6234297
/home/cci/pigeon/datasets/crops/343801_0.jpg,B02-3245393
/home/cci/pigeon/datasets/crops/400433_0.jpg,06-03-278579
/home/cci/pigeon/datasets/crops/653191_0.jpg,BLG2012-6201317
/home/cci/pigeon/datasets/crops/668599_0.jpg,18-2011-023037
/home/cci/pigeon/datasets/crops/561575_0.jpg,B00-5041695
/home/cci/pigeon/datasets/crops/398783_0.jpg,B07-4270406
/home/cci/pigeon/datasets/crops/149425_0.jpg,B97-5166439
/home/cci/pigeon/datasets/crops/43012_0.jpg,2012-08-035061
/home/cci/pigeon/datasets/crops/529824_0.jpg,B08-6177605
/home/cci/pigeon/datasets/crops/177564_0.jpg,B04-6078124
/home/cci/pigeon/datasets/crops/223779_0.jpg,B13-1962865
/home/cci/pigeon/datasets/crops/612710_0.jpg,BLG2010-6031710
/home/cci/pigeon/datasets/crops/657468_0.jpg,B09-3095224
/home/cci/pigeon/datasets/crops/207635_0.jpg,08-08-259869
/home/cci/pigeon/datasets/crops/275158_0.jpg,N00-1467531
/home/cci/pigeon/datasets/crops/348712_0.jpg,B05-6166487
/home/cci/pigeon/datasets/crops/543338_0.jpg,2008-26-000621
/home/cci/pigeon/datasets/crops/683701_0.jpg,B2014-2230911
/home/cci/pigeon/datasets/crops/631157_0.jpg,B09-6248530
/home/cci/pigeon/datasets/crops/677682_0.jpg,2016-11-0071573
/home/cci/pigeon/datasets/crops/267126_0.jpg,2012-08-355558
/home/cci/pigeon/datasets/crops/567478_0.jpg,12-07-185203
/home/cci/pigeon/datasets/crops/376226_0.jpg,B98-6339940
/home/cci/pigeon/datasets/crops/591606_0.jpg,B11-3070176
/home/cci/pigeon/datasets/crops/207735_0.jpg,2002-097014
/home/cci/pigeon/datasets/crops/226590_0.jpg,08-10-539145
/home/cci/pigeon/datasets/crops/170027_0.jpg,B13-6080889
/home/cci/pigeon/datasets/crops/98631_0.jpg,B04-6231798
/home/cci/pigeon/datasets/crops/532713_0.jpg,B07-4045034
/home/cci/pigeon/datasets/crops/534415_0.jpg,BLG2008-3192649
/home/cci/pigeon/datasets/crops/227086_0.jpg,B98-6110700
/home/cci/pigeon/datasets/crops/375826_0.jpg,D07237-02-428
/home/cci/pigeon/datasets/crops/391671_1.jpg,2011-13-17349
/home/cci/pigeon/datasets/crops/436625_0.jpg,B14-3113737
/home/cci/pigeon/datasets/crops/677288_0.jpg,2019-04-0702622
/home/cci/pigeon/datasets/crops/628096_0.jpg,2013-01-858017
/home/cci/pigeon/datasets/crops/671326_0.jpg,BLG2005-4281706
/home/cci/pigeon/datasets/crops/631613_0.jpg,2015-03-1099466
/home/cci/pigeon/datasets/crops/433923_0.jpg,2014-01-686643
/home/cci/pigeon/datasets/crops/399776_0.jpg,2006-23-080181
/home/cci/pigeon/datasets/crops/624712_0.jpg,2017-01-1046824
/home/cci/pigeon/datasets/crops/459037_0.jpg,15-09-0248906
/home/cci/pigeon/datasets/crops/160010_0.jpg,B01-4501937
/home/cci/pigeon/datasets/crops/622555_0.jpg,17-03-1728777
/home/cci/pigeon/datasets/crops/379935_0.jpg,10-32-261959
/home/cci/pigeon/datasets/crops/436621_0.jpg,B07-2007695
/home/cci/pigeon/datasets/crops/599196_0.jpg,2010-01-488381
/home/cci/pigeon/datasets/crops/111890_0.jpg,N06-1338079
/home/cci/pigeon/datasets/crops/47235_0.jpg,B91-6541502
/home/cci/pigeon/datasets/crops/622421_0.jpg,13-03-504749
/home/cci/pigeon/datasets/crops/585607_0.jpg,B04-3230968
/home/cci/pigeon/datasets/crops/618437_0.jpg,B14-2216194
/home/cci/pigeon/datasets/crops/437099_0.jpg,B10-6163821
/home/cci/pigeon/datasets/crops/264172_0.jpg,2001-2137150
/home/cci/pigeon/datasets/crops/162283_0.jpg,B95-3211364
/home/cci/pigeon/datasets/crops/396270_0.jpg,B15-3147999
/home/cci/pigeon/datasets/crops/619635_0.jpg,B13-3056016
/home/cci/pigeon/datasets/crops/491370_0.jpg,2013-15-185395
/home/cci/pigeon/datasets/crops/546315_0.jpg,N16-1808725
/home/cci/pigeon/datasets/crops/353015_0.jpg,B06-2017370
/home/cci/pigeon/datasets/crops/525015_0.jpg,B10-6251559
/home/cci/pigeon/datasets/crops/469351_0.jpg,B06-6187838
/home/cci/pigeon/datasets/crops/550979_0.jpg,2008-15-077995
/home/cci/pigeon/datasets/crops/615366_1.jpg,B09-6217201
/home/cci/pigeon/datasets/crops/124175_0.jpg,B08-3049817
/home/cci/pigeon/datasets/crops/602743_0.jpg,B07-6076659
/home/cci/pigeon/datasets/crops/612207_0.jpg,2013-26-139924
/home/cci/pigeon/datasets/crops/260948_0.jpg,B13-6075884
/home/cci/pigeon/datasets/crops/38188_0.jpg,07-09-425099
/home/cci/pigeon/datasets/crops/90642_0.jpg,B09-6080690
/home/cci/pigeon/datasets/crops/683178_0.jpg,BLG07-075035388
/home/cci/pigeon/datasets/crops/364356_0.jpg,B2002-6092673
/home/cci/pigeon/datasets/crops/68878_0.jpg,N2005-2174601
/home/cci/pigeon/datasets/crops/287961_0.jpg,B2010-3179444
/home/cci/pigeon/datasets/crops/608821_0.jpg,T2013-151731
/home/cci/pigeon/datasets/crops/7783_0.jpg,B03-3209107
/home/cci/pigeon/datasets/crops/558201_0.jpg,2013-08-313918
/home/cci/pigeon/datasets/crops/645656_0.jpg,B05-3224563
/home/cci/pigeon/datasets/crops/308388_0.jpg,B08-6245286
/home/cci/pigeon/datasets/crops/182974_0.jpg,B05-4333765
/home/cci/pigeon/datasets/crops/36420_0.jpg,B01-6135096
/home/cci/pigeon/datasets/crops/217092_0.jpg,2010-29-050410
/home/cci/pigeon/datasets/crops/535603_0.jpg,4087-01-744
/home/cci/pigeon/datasets/crops/409332_0.jpg,B95-3263157
/home/cci/pigeon/datasets/crops/357314_0.jpg,06-02-000496
/home/cci/pigeon/datasets/crops/675397_0.jpg,B07-6033166
/home/cci/pigeon/datasets/crops/79877_0.jpg,BLG2010-6052440
/home/cci/pigeon/datasets/crops/129774_0.jpg,N11-1160001
/home/cci/pigeon/datasets/crops/678549_0.jpg,B10-6052032
/home/cci/pigeon/datasets/crops/406522_0.jpg,2009-07-001827
/home/cci/pigeon/datasets/crops/664741_0.jpg,2014-27-001024
/home/cci/pigeon/datasets/crops/432324_4.jpg,2015-05-0044533
/home/cci/pigeon/datasets/crops/610471_0.jpg,2014-26-325004
/home/cci/pigeon/datasets/crops/422233_0.jpg,N04-0447254
/home/cci/pigeon/datasets/crops/232298_0.jpg,2012-15-215698
/home/cci/pigeon/datasets/crops/679524_0.jpg,B00-6178576
/home/cci/pigeon/datasets/crops/483993_0.jpg,B06-6210219
/home/cci/pigeon/datasets/crops/344605_0.jpg,14-32-405135
/home/cci/pigeon/datasets/crops/341241_0.jpg,2017-01-1000348
/home/cci/pigeon/datasets/crops/405473_0.jpg,00-22-201882
/home/cci/pigeon/datasets/crops/162708_0.jpg,B01-4174034
/home/cci/pigeon/datasets/crops/519357_0.jpg,08-06-245327
/home/cci/pigeon/datasets/crops/275133_0.jpg,N92-5212284
/home/cci/pigeon/datasets/crops/164367_0.jpg,2008-03-093120
/home/cci/pigeon/datasets/crops/652141_0.jpg,2005-15-181058
/home/cci/pigeon/datasets/crops/522786_0.jpg,2003-1098966
/home/cci/pigeon/datasets/crops/521987_0.jpg,B14-6241310
/home/cci/pigeon/datasets/crops/342616_0.jpg,19-29-0441017
/home/cci/pigeon/datasets/crops/223797_0.jpg,N99-2505302
/home/cci/pigeon/datasets/crops/333376_0.jpg,B05-3185008
/home/cci/pigeon/datasets/crops/254319_0.jpg,09-06-203546
/home/cci/pigeon/datasets/crops/558956_0.jpg,B04-6464249
/home/cci/pigeon/datasets/crops/200134_0.jpg,B2000-5150609
/home/cci/pigeon/datasets/crops/576495_0.jpg,B12-6023210
/home/cci/pigeon/datasets/crops/197982_0.jpg,17-09-0181524
/home/cci/pigeon/datasets/crops/227011_0.jpg,2014-300997
/home/cci/pigeon/datasets/crops/616515_0.jpg,2015-08-0288883
/home/cci/pigeon/datasets/crops/611797_0.jpg,B06-6109512
/home/cci/pigeon/datasets/crops/212139_0.jpg,B04-4439170
/home/cci/pigeon/datasets/crops/14362_0.jpg,B01-5203390
/home/cci/pigeon/datasets/crops/80801_0.jpg,N00-1934052
/home/cci/pigeon/datasets/crops/675161_0.jpg,2018-03-0399027
/home/cci/pigeon/datasets/crops/284606_0.jpg,B2006-6210805
/home/cci/pigeon/datasets/crops/676349_0.jpg,B10-4014069
/home/cci/pigeon/datasets/crops/23510_0.jpg,B98-6339817
/home/cci/pigeon/datasets/crops/556210_0.jpg,2015-08-01116852015
/home/cci/pigeon/datasets/crops/468806_0.jpg,19-09-0330949
/home/cci/pigeon/datasets/crops/111859_0.jpg,1997-1582849
/home/cci/pigeon/datasets/crops/204816_0.jpg,09-01-778510
/home/cci/pigeon/datasets/crops/659314_1.jpg,B2002-6505167
/home/cci/pigeon/datasets/crops/617489_0.jpg,13-03-889029
/home/cci/pigeon/datasets/crops/492419_0.jpg,BLG12-3070998
/home/cci/pigeon/datasets/crops/591603_0.jpg,B06-2075986
/home/cci/pigeon/datasets/crops/316717_0.jpg,N03-0374054
/home/cci/pigeon/datasets/crops/572696_0.jpg,N13-1586146
/home/cci/pigeon/datasets/crops/642847_0.jpg,BLG2010-2192495
/home/cci/pigeon/datasets/crops/653449_0.jpg,14-01-077027
/home/cci/pigeon/datasets/crops/661716_0.jpg,2004-766021
/home/cci/pigeon/datasets/crops/577004_0.jpg,BLG04-6307210
/home/cci/pigeon/datasets/crops/464487_0.jpg,B08-2092418
/home/cci/pigeon/datasets/crops/542185_0.jpg,2016-580778
/home/cci/pigeon/datasets/crops/184694_0.jpg,2006-32-399153
/home/cci/pigeon/datasets/crops/37989_0.jpg,03-01-288430
/home/cci/pigeon/datasets/crops/289794_0.jpg,B89-5340010
/home/cci/pigeon/datasets/crops/386307_0.jpg,B14-3067002
/home/cci/pigeon/datasets/crops/549545_0.jpg,2017-03-0881357
/home/cci/pigeon/datasets/crops/459283_0.jpg,B1999-2017712
/home/cci/pigeon/datasets/crops/75636_0.jpg,06-02-172002
/home/cci/pigeon/datasets/crops/590831_0.jpg,2002-09-220649
/home/cci/pigeon/datasets/crops/662805_0.jpg,B11-6282347
/home/cci/pigeon/datasets/crops/440072_0.jpg,B08-5176975
/home/cci/pigeon/datasets/crops/662678_0.jpg,B1996-3121913
/home/cci/pigeon/datasets/crops/461049_0.jpg,N08-2048941
/home/cci/pigeon/datasets/crops/286652_1.jpg,B00-6178747
/home/cci/pigeon/datasets/crops/532711_0.jpg,B14-4279723
/home/cci/pigeon/datasets/crops/383674_0.jpg,2009-19-229222
/home/cci/pigeon/datasets/crops/379640_0.jpg,B09-6369592
/home/cci/pigeon/datasets/crops/324774_0.jpg,2006-26-138116
/home/cci/pigeon/datasets/crops/665206_0.jpg,18-00-5000496
/home/cci/pigeon/datasets/crops/639346_0.jpg,2013-06-353555
/home/cci/pigeon/datasets/crops/149801_0.jpg,N09-4773345
/home/cci/pigeon/datasets/crops/29529_0.jpg,B90-6306725
/home/cci/pigeon/datasets/crops/653437_0.jpg,BLG2003-3056316
/home/cci/pigeon/datasets/crops/359757_0.jpg,B98-6523029
/home/cci/pigeon/datasets/crops/680120_0.jpg,B03-66257231
/home/cci/pigeon/datasets/crops/360041_0.jpg,2000-03-206252
/home/cci/pigeon/datasets/crops/371610_0.jpg,2014-29-008996
/home/cci/pigeon/datasets/crops/247470_0.jpg,B07-6221442
/home/cci/pigeon/datasets/crops/61669_0.jpg,N05-1862357
/home/cci/pigeon/datasets/crops/678193_0.jpg,2003-6192822
/home/cci/pigeon/datasets/crops/92948_0.jpg,B02-2058748
/home/cci/pigeon/datasets/crops/383117_0.jpg,2006-26-000035
/home/cci/pigeon/datasets/crops/27571_0.jpg,B00-2117356
/home/cci/pigeon/datasets/crops/125510_0.jpg,07-06-025812
/home/cci/pigeon/datasets/crops/222402_0.jpg,2009-09-343670
/home/cci/pigeon/datasets/crops/631842_0.jpg,2019-33-0001535
/home/cci/pigeon/datasets/crops/475515_0.jpg,2010-10-101555
/home/cci/pigeon/datasets/crops/436654_0.jpg,B11-2203545
/home/cci/pigeon/datasets/crops/627035_0.jpg,2014-100481
/home/cci/pigeon/datasets/crops/89134_0.jpg,B05-6166257
/home/cci/pigeon/datasets/crops/543619_0.jpg,2016-10-0733696
/home/cci/pigeon/datasets/crops/405696_0.jpg,B08-5165453
/home/cci/pigeon/datasets/crops/636747_0.jpg,B11-4014162
/home/cci/pigeon/datasets/crops/503472_0.jpg,B07-4093091
/home/cci/pigeon/datasets/crops/96030_0.jpg,B94-6434103
/home/cci/pigeon/datasets/crops/207547_0.jpg,B12-3162809
/home/cci/pigeon/datasets/crops/530373_0.jpg,2007-01-397528
/home/cci/pigeon/datasets/crops/437137_0.jpg,B09-6222700
/home/cci/pigeon/datasets/crops/394243_0.jpg,B10-1044197
/home/cci/pigeon/datasets/crops/532566_0.jpg,B14-3157406
/home/cci/pigeon/datasets/crops/309446_0.jpg,10-19-186666
/home/cci/pigeon/datasets/crops/452714_0.jpg,2010-15-056638
/home/cci/pigeon/datasets/crops/557397_0.jpg,2005-15-180763
/home/cci/pigeon/datasets/crops/653518_0.jpg,B09-2030107
/home/cci/pigeon/datasets/crops/465648_0.jpg,2008-10-268104
/home/cci/pigeon/datasets/crops/130447_0.jpg,B04-6293217
/home/cci/pigeon/datasets/crops/365666_0.jpg,B08-6385205
/home/cci/pigeon/datasets/crops/317832_1.jpg,T11-6660344
/home/cci/pigeon/datasets/crops/136714_1.jpg,2002-08-011211
/home/cci/pigeon/datasets/crops/215434_0.jpg,B10-5182707
/home/cci/pigeon/datasets/crops/629322_0.jpg,B10-6052519
/home/cci/pigeon/datasets/crops/290979_0.jpg,1999-06-233805
/home/cci/pigeon/datasets/crops/485122_0.jpg,2007-03-618886
/home/cci/pigeon/datasets/crops/520209_0.jpg,B91-6291461
/home/cci/pigeon/datasets/crops/664611_0.jpg,2016-15-0000018
/home/cci/pigeon/datasets/crops/91124_0.jpg,02-03-294206
/home/cci/pigeon/datasets/crops/555660_0.jpg,B03-3114300
/home/cci/pigeon/datasets/crops/683092_0.jpg,N10-1864788
/home/cci/pigeon/datasets/crops/654883_0.jpg,N10-1089943
/home/cci/pigeon/datasets/crops/516483_0.jpg,B05-9028745
/home/cci/pigeon/datasets/crops/357629_0.jpg,19-29-0446365
/home/cci/pigeon/datasets/crops/658800_0.jpg,2017-17-0019923
/home/cci/pigeon/datasets/crops/651285_0.jpg,B07-6033159
/home/cci/pigeon/datasets/crops/632129_0.jpg,2017-09-0456041
/home/cci/pigeon/datasets/crops/182888_0.jpg,B2001-4088509
/home/cci/pigeon/datasets/crops/437019_0.jpg,2013-03-200960
/home/cci/pigeon/datasets/crops/313962_0.jpg,N01-1411116
/home/cci/pigeon/datasets/crops/599432_0.jpg,2010-01-179888
/home/cci/pigeon/datasets/crops/497144_1.jpg,2016-17-0059153
/home/cci/pigeon/datasets/crops/595734_0.jpg,D07274-02-1216
/home/cci/pigeon/datasets/crops/462864_1.jpg,2015-03-811992
/home/cci/pigeon/datasets/crops/623095_0.jpg,B17-3118540
/home/cci/pigeon/datasets/crops/282257_0.jpg,09-32-601953
/home/cci/pigeon/datasets/crops/137468_0.jpg,14-32-389922
/home/cci/pigeon/datasets/crops/446130_0.jpg,BLG2010-6031750
/home/cci/pigeon/datasets/crops/527435_0.jpg,2014-001668
/home/cci/pigeon/datasets/crops/446295_0.jpg,2009-08-091611
/home/cci/pigeon/datasets/crops/158185_0.jpg,B98-6156220
/home/cci/pigeon/datasets/crops/424626_0.jpg,2016-66-0005706
/home/cci/pigeon/datasets/crops/142914_0.jpg,11-29-198002
/home/cci/pigeon/datasets/crops/653529_2.jpg,2014-000114
/home/cci/pigeon/datasets/crops/626588_0.jpg,B04-3230877
/home/cci/pigeon/datasets/crops/460614_0.jpg,09-09-140633
/home/cci/pigeon/datasets/crops/124132_0.jpg,B96-3001861
/home/cci/pigeon/datasets/crops/623361_0.jpg,B07-4326277
/home/cci/pigeon/datasets/crops/662682_0.jpg,BLG2003-6266374
/home/cci/pigeon/datasets/crops/623089_0.jpg,N16-1872722
/home/cci/pigeon/datasets/crops/610051_0.jpg,N10-3052850
/home/cci/pigeon/datasets/crops/146214_0.jpg,08-10-683884
/home/cci/pigeon/datasets/crops/511946_0.jpg,1487-092011
/home/cci/pigeon/datasets/crops/675149_0.jpg,2009-01-222586
/home/cci/pigeon/datasets/crops/394400_0.jpg,B10-6246143
/home/cci/pigeon/datasets/crops/209161_0.jpg,2007-22-998507
/home/cci/pigeon/datasets/crops/529825_0.jpg,B09-6111546
/home/cci/pigeon/datasets/crops/393906_0.jpg,5305-07-1441
/home/cci/pigeon/datasets/crops/422396_0.jpg,2009-03-1034163
/home/cci/pigeon/datasets/crops/132819_0.jpg,N01-0143184
/home/cci/pigeon/datasets/crops/683485_0.jpg,2016-15-0262223
/home/cci/pigeon/datasets/crops/473041_0.jpg,B05-2142780
/home/cci/pigeon/datasets/crops/312833_0.jpg,BLG2009-6250000
/home/cci/pigeon/datasets/crops/624703_0.jpg,2015-01-0822099
/home/cci/pigeon/datasets/crops/582944_0.jpg,BLG2003-5241862
/home/cci/pigeon/datasets/crops/101942_0.jpg,2008-970024
/home/cci/pigeon/datasets/crops/259572_0.jpg,08-08-004394
/home/cci/pigeon/datasets/crops/629463_0.jpg,2007-03-633331
/home/cci/pigeon/datasets/crops/501641_0.jpg,B92-2005851
/home/cci/pigeon/datasets/crops/349247_0.jpg,D01769-02-517
/home/cci/pigeon/datasets/crops/493126_0.jpg,2014-06-001884
/home/cci/pigeon/datasets/crops/395778_0.jpg,B07-6398309
/home/cci/pigeon/datasets/crops/169715_0.jpg,B04-4019864
/home/cci/pigeon/datasets/crops/466954_0.jpg,B97-5204420
/home/cci/pigeon/datasets/crops/279557_0.jpg,B07-6221372
/home/cci/pigeon/datasets/crops/554326_0.jpg,10-08-201104
/home/cci/pigeon/datasets/crops/595150_0.jpg,N2003-1688557
/home/cci/pigeon/datasets/crops/515081_1.jpg,B07-2061073
/home/cci/pigeon/datasets/crops/654595_0.jpg,B10-3179304
/home/cci/pigeon/datasets/crops/673772_0.jpg,N16-1557846
/home/cci/pigeon/datasets/crops/673258_0.jpg,2016-01-1485014
/home/cci/pigeon/datasets/crops/662514_0.jpg,2018-08-0407780
/home/cci/pigeon/datasets/crops/537465_0.jpg,B12-6125414
/home/cci/pigeon/datasets/crops/419808_0.jpg,2012-03-801660
/home/cci/pigeon/datasets/crops/590541_0.jpg,N92-5212278
/home/cci/pigeon/datasets/crops/487194_0.jpg,2012-07-120427
/home/cci/pigeon/datasets/crops/576918_0.jpg,11-19-222902
/home/cci/pigeon/datasets/crops/523090_0.jpg,N07-3704851
/home/cci/pigeon/datasets/crops/126320_0.jpg,2004-000032
/home/cci/pigeon/datasets/crops/256115_0.jpg,3611-07-1753
/home/cci/pigeon/datasets/crops/676802_0.jpg,BLG2010-3010369
/home/cci/pigeon/datasets/crops/91540_0.jpg,N98-5821430
/home/cci/pigeon/datasets/crops/619197_0.jpg,N07-5727287
/home/cci/pigeon/datasets/crops/594763_0.jpg,BLG97-4278596
/home/cci/pigeon/datasets/crops/74568_0.jpg,B94-6051625
/home/cci/pigeon/datasets/crops/629618_0.jpg,B98-4464431
/home/cci/pigeon/datasets/crops/283769_1.jpg,B97-5204432
/home/cci/pigeon/datasets/crops/517556_0.jpg,2015-26-0098249
/home/cci/pigeon/datasets/crops/627277_0.jpg,2013-03-883556
/home/cci/pigeon/datasets/crops/65545_0.jpg,B08-4095256
/home/cci/pigeon/datasets/crops/96746_0.jpg,B05-6221281
/home/cci/pigeon/datasets/crops/658017_0.jpg,N06-0751106
/home/cci/pigeon/datasets/crops/390302_0.jpg,B02-6503556
/home/cci/pigeon/datasets/crops/600131_0.jpg,B96-6615170
/home/cci/pigeon/datasets/crops/585983_0.jpg,2010-26-100083
/home/cci/pigeon/datasets/crops/645922_0.jpg,2014-2015-2016
/home/cci/pigeon/datasets/crops/30690_0.jpg,B97-4583493
/home/cci/pigeon/datasets/crops/551497_0.jpg,B02-9071656
/home/cci/pigeon/datasets/crops/449784_0.jpg,N08-1549166
/home/cci/pigeon/datasets/crops/455058_0.jpg,12-20-001245
/home/cci/pigeon/datasets/crops/563820_0.jpg,99-17-015063
/home/cci/pigeon/datasets/crops/287960_0.jpg,N2009-1266618
/home/cci/pigeon/datasets/crops/141818_0.jpg,B05-5102032
/home/cci/pigeon/datasets/crops/267549_0.jpg,B2001-4498424
/home/cci/pigeon/datasets/crops/164024_0.jpg,B93-2500060
/home/cci/pigeon/datasets/crops/568947_0.jpg,BLG2015-2278541
/home/cci/pigeon/datasets/crops/679228_0.jpg,N2005-2015764
/home/cci/pigeon/datasets/crops/388918_0.jpg,15-19-0322529
/home/cci/pigeon/datasets/crops/334187_0.jpg,BLG02-4030278
/home/cci/pigeon/datasets/crops/150343_0.jpg,B01-3039321
/home/cci/pigeon/datasets/crops/615212_0.jpg,B02-6354242
